"","rep","boot_mean","boot_median","boot_sd","boot_p05","boot_p95","fe_est","fe_se"
"5%633",634,1.99649437688039,1.99667405520738,0.00849585455575205,1.98232097050415,2.00998578806376,1.99631797342227,0.0135723470587647
"5%634",635,1.98869448572403,1.98879802697942,0.00851698030051971,1.9749449196747,2.00304060367171,1.98884012550602,0.0104549195129317
"5%635",636,1.9962038815479,1.99630833555553,0.00836791276273828,1.9829409362898,2.01025563477757,1.99621938236477,0.00914228318455616
"5%636",637,1.98793014062067,1.98811713479476,0.00878605783194602,1.97305453202581,2.00189710838211,1.98829019209557,0.0117790648333352
"5%637",638,1.99523417571358,1.99529730977563,0.00740895859897138,1.98269503038661,2.00730428555305,1.99499492425317,0.00884325468300283
"5%638",639,1.98630845055942,1.9860188018362,0.0084323257515895,1.97220997810769,2.0002729372401,1.9863586635158,0.00827450614631157
"5%639",640,2.00501535340359,2.00525323549211,0.0088659250644466,1.99054990243712,2.01967194364937,2.00493533352615,0.0128401661929482
"5%640",641,1.99065051970621,1.99019804469763,0.00904168403472642,1.97619326858091,2.0064907699453,1.99034804489994,0.00728672406762941
"5%641",642,1.99766616326612,1.99775339842967,0.00954592067085004,1.98162126147503,2.01242808553831,1.99757613648757,0.00787796342521311
"5%642",643,2.00112546821629,2.00057569603345,0.0112661446056249,1.98316381065161,2.01968729223497,2.00146806997764,0.0138531444669753
"5%643",644,2.0043947034196,2.00431786363133,0.00869811800744842,1.98995400224815,2.01851638467152,2.00426246408837,0.00719950441147757
"5%644",645,1.98817316843401,1.98824024613788,0.00973082833878057,1.97185068669371,2.00410848183084,1.98791955526979,0.0114551714081335
"5%645",646,1.99487904013189,1.99503860994471,0.00986742857735776,1.97780737976339,2.01112720123969,1.99525639590714,0.0123948893019495
"5%646",647,2.00109781783375,2.00128959188346,0.00865441046770941,1.98699184602294,2.01490369583348,2.00055404516427,0.00841853042698345
"5%647",648,2.01253879145389,2.01263029584963,0.00793773930687556,1.99871487675684,2.02558287412657,2.01274707982148,0.0105302053948425
"5%648",649,2.00299739789501,2.0031617537981,0.00854118640406446,1.98931686559403,2.01749292139197,2.0029810186789,0.0103620097370114
"5%649",650,1.99937103601472,1.99932470664979,0.010158414035703,1.98277671478245,2.01577117234024,1.99934929776289,0.012218032138109
"5%650",651,1.98898041904352,1.98887492314436,0.00883976664199698,1.97516948291509,2.00296943149708,1.98927010075871,0.00893291969245458
"5%651",652,2.00809542116479,2.0082317221441,0.00875138664497427,1.99386532687586,2.02296712366274,2.00859231003082,0.0112813729976569
"5%652",653,2.00677160130535,2.00680898275271,0.00859517151252703,1.99226670484184,2.02012421451305,2.00699695831079,0.0109366031059879
"5%653",654,1.99431605936012,1.99452283296459,0.00839532470233062,1.98069537468145,2.00758353901366,1.9941327753136,0.00915315371375142
"5%654",655,1.98652618661899,1.98635636468958,0.00836183700629697,1.97261146447009,2.00004669468865,1.98627709389726,0.0103589635571464
"5%655",656,2.01185137246847,2.01180105266657,0.00810982384357214,1.99889310809654,2.02572689981703,2.01162877415834,0.0112137871170237
"5%656",657,2.01018834505869,2.01005218593525,0.00953796056779879,1.99426672612119,2.02577560949627,2.0104131322186,0.00928994529847338
"5%657",658,1.98728388023263,1.9874766652042,0.00884521046794456,1.97207430781728,2.00185029775757,1.98722031392302,0.00898198844956018
"5%658",659,1.99594277426423,1.99604413511981,0.00888366133646546,1.98121077754864,2.01036874237743,1.99583316132474,0.00956765245238166
"5%659",660,1.98259877907685,1.98262760795765,0.00886876857075138,1.96838203293597,1.99696114603539,1.98284324830911,0.0114233608058747
"5%660",661,1.99570582101915,1.99569577487378,0.00930644766849508,1.98087872007827,2.01062863858101,1.99570358715779,0.00987274143311027
"5%661",662,2.01756876865871,2.01721618628161,0.00932541540218479,2.00331198920054,2.03325736054257,2.01753463397028,0.0101039052381144
"5%662",663,2.00181000143093,2.00171356975279,0.00952035783649412,1.98638509415806,2.0186216094795,2.00273611634583,0.0115359090218935
"5%663",664,1.98277659811852,1.98264287259791,0.0095050539781555,1.96702561912773,1.99896964863159,1.98293454879023,0.0160341666764236
"5%664",665,2.01613400676444,2.01575782909725,0.00971227536865122,2.00115392872944,2.03281223971725,2.01585954781149,0.0107961376297741
"5%665",666,1.99138024596373,1.9909867789065,0.00898132353660561,1.97646986717475,2.00603708937012,1.99107586114085,0.0131492406964379
"5%666",667,1.99738559733148,1.99741316731011,0.00770864046646118,1.98429473692215,2.00996168506154,1.99784797326467,0.00949778649722525
"5%667",668,1.9927434729158,1.99327824199023,0.00881232104882447,1.97834870199974,2.00666730301561,1.9926589479706,0.0109892420301475
"5%668",669,2.00203979807922,2.00213825760181,0.00861677840216684,1.98772497973759,2.01553034564275,2.00173117249819,0.00823975077594076
"5%669",670,1.99143598146466,1.99155687721984,0.00969159097079691,1.97548150443526,2.00737735023429,1.99101267169009,0.0111677992591213
"5%670",671,1.99121118084734,1.9906183813555,0.0100654825629898,1.97554077123124,2.00932495204204,1.99103543437137,0.0110596823005583
"5%671",672,1.9858362066007,1.98566329998321,0.00990980345042636,1.96881069108721,2.0028474743991,1.98574569124374,0.0097851079049923
"5%672",673,2.01372791398644,2.01348162035863,0.00842427842860118,1.9996236921684,2.02789023560678,2.01387682209662,0.0103086236173662
"5%673",674,1.9923277747307,1.99232070340107,0.00935689924587331,1.97724499660134,2.00710344973625,1.99198816927636,0.012681915121104
"5%674",675,1.98642158744522,1.98661342398087,0.00864597287532229,1.97283558115338,2.00105749157941,1.98650919437663,0.0129887095940644
"5%675",676,1.99015987313613,1.9902439118602,0.00889208337708856,1.97518732152997,2.00478906872868,1.98932651652285,0.0109652816090305
"5%676",677,1.99251643168715,1.99255700739343,0.00809423479056574,1.97910651036275,2.00545416872961,1.99251193881936,0.00837944279162236
"5%677",678,2.00396883792526,2.00370075649258,0.00815564214088564,1.99114389206373,2.0175756999154,2.0037249251831,0.00926841515447746
"5%678",679,2.00680014034655,2.0070110536846,0.00825159295385226,1.99349184087462,2.02030345675347,2.00629668930207,0.0100147505815524
"5%679",680,2.00317793833033,2.0028893417726,0.007740181402773,1.9905252291927,2.01613205032484,2.00351351696762,0.0145649569799094
"5%680",681,1.99613759923816,1.99577153066245,0.00932420595758349,1.9817137322832,2.01177038163314,1.99616824688929,0.012925608953563
"5%681",682,1.99997222707388,2.00000061987762,0.00832659359239398,1.98629916447006,2.01387742170159,2.00007372343495,0.0146283942102938
"5%682",683,2.01372955778255,2.01386466067038,0.00807729979820261,2.00053316546322,2.02685590461615,2.01356647557705,0.00852181651520515
"5%683",684,2.01795108561844,2.01789892057346,0.00836912107812993,2.00407738324444,2.03156818688527,2.01804984557224,0.00986825684153536
"5%684",685,1.99924527315958,1.99906054704925,0.0103577096167186,1.98197435155538,2.01654856893103,1.99913881905834,0.0121841894607504
"5%685",686,1.99396623289548,1.99390060706932,0.00934877598525108,1.97846431858087,2.00947167504834,1.99387740667952,0.00719472142172595
"5%686",687,2.00796362470527,2.00798740215443,0.00980557974929238,1.99140311235352,2.0239154435817,2.00816422396336,0.00974831462813412
"5%687",688,2.00715928150966,2.00721435838587,0.00847764871099251,1.99366430386957,2.02045306029522,2.00755757408413,0.00789143647518532
"5%688",689,2.00787867080085,2.00771614315836,0.00990097756427012,1.99147094428512,2.02399970458567,2.00755604152312,0.00708493705580261
"5%689",690,1.98388484379989,1.98382878242201,0.00842878856728511,1.96956100013439,1.99775586866412,1.98407687402187,0.0102474070953851
"5%690",691,1.99755608167441,1.99768802189776,0.00942339308398201,1.98246165808809,2.01381035397648,1.99787219729347,0.0106281299738923
"5%691",692,2.00205205489482,2.00224353121502,0.00944684540254812,1.98683384177814,2.01735905753727,2.00195483092127,0.0135608708157927
"5%692",693,1.99156629558127,1.9915910220369,0.00780045849322953,1.97868134485469,2.00493375212125,1.992312103085,0.00981643799754364
"5%693",694,2.00269671294396,2.00240546693035,0.0100167338837594,1.9861933073123,2.01923568876054,2.00221458246679,0.0119404551395402
"5%694",695,2.00022973742996,2.00038079904333,0.00994211129148837,1.98388117979593,2.01613590981252,2.0004630690613,0.0122315581505701
"5%695",696,1.99705813298445,1.99724360962501,0.00940455302900144,1.98141987002204,2.01215259098216,1.99708765482116,0.0109680449478494
"5%696",697,2.00346753758405,2.00317613370454,0.00946990672882114,1.98777702249485,2.02028688778324,2.00343383930687,0.0148843556571817
"5%697",698,1.98814250624682,1.98776983428197,0.00820287394273512,1.97530236518858,2.00154719494089,1.98780460723264,0.0110123444376771
"5%698",699,1.99647138208536,1.9966294865815,0.00975596054620123,1.9799731883189,2.01240465763989,1.99662970387261,0.013758555196358
"5%699",700,1.99846835830878,1.9985827639574,0.00826396660986311,1.98428485007918,2.01152638790817,1.99822483758189,0.00947846935554359
"5%700",701,1.98729366935372,1.98718099558742,0.00734005025784081,1.97559818112787,1.99937155707014,1.9873773121003,0.0137028491139872
"5%701",702,1.99057529513247,1.99047538731228,0.00773309974380873,1.97769093933029,2.00291234725712,1.99081212271554,0.0101738027980419
"5%702",703,1.98083634353932,1.98089224945105,0.00866951090764915,1.96592501383269,1.99481790211929,1.98057280610963,0.0120628431095144
"5%703",704,2.02390086932115,2.02359977504103,0.00819318577853434,2.01066528438736,2.03816401591774,2.02409704100977,0.0103892360532891
"5%704",705,1.99904985138154,1.99888552084229,0.00956746851284835,1.98442942175816,2.01475533386953,1.99971660160002,0.0113317857298375
"5%705",706,2.00641348797949,2.0062892207549,0.00824336217600719,1.99339915553968,2.02018991711842,2.00604761523459,0.0111362143956379
"5%706",707,1.99415179348819,1.9940777147523,0.00893389990657723,1.97962097481796,2.00930057375401,1.99446204586021,0.00943628317992006
"5%707",708,2.01127241917552,2.01139019523527,0.00994050911472945,1.99502597281687,2.02734969506649,2.01107144736372,0.00916125204151255
"5%708",709,2.00286092157249,2.00309753300406,0.00961920906326914,1.98664890722031,2.01842605690214,2.00258444913637,0.0107154110040157
"5%709",710,2.0174536689784,2.01710858013075,0.00998974607151992,2.00127141325942,2.03493880109946,2.01732829239862,0.0139208699923719
"5%710",711,1.99403205705692,1.99388920425322,0.00957070101004005,1.97815703445347,2.00964075785593,1.99394426088087,0.0162690669829811
"5%711",712,1.99669341333931,1.99666005226272,0.00834978589727168,1.98236853990236,2.01071035112299,1.99657208807927,0.00794869212917913
"5%712",713,1.99617106057943,1.99632333411178,0.0104887122535253,1.97835521125578,2.01440526871205,1.99636375809149,0.0136078955854103
"5%713",714,1.99629833372852,1.99623484470958,0.00953731077855881,1.98078494884722,2.01145236473752,1.99674921757507,0.0102107694406137
"5%714",715,2.00620797156449,2.00618111292789,0.00877947829748512,1.99226372768501,2.02073981360755,2.00608286140953,0.0101970558410987
"5%715",716,2.0069573934374,2.0071481927479,0.00832114188353512,1.99354508860308,2.02058429309965,2.00664499016237,0.00972314883688343
"5%716",717,2.00680372663282,2.00695219505076,0.00865352750524676,1.99201202780592,2.02135367527214,2.00711742468538,0.00986761902716038
"5%717",718,2.01081892814925,2.01091744341728,0.00860987889009239,1.99719539599699,2.02501799123333,2.01134821821443,0.011424396328583
"5%718",719,1.99213652475926,1.99259055607819,0.0105847709206549,1.9746018444859,2.00948788257218,1.99240885394071,0.0113455253203999
"5%719",720,2.0014054637741,2.00146629951168,0.00954689980761031,1.98604673689345,2.01681016614849,2.00141673956075,0.00983743504442658
"5%720",721,1.98824067373041,1.98810796761097,0.0105364711965695,1.97143848115439,2.00532928698569,1.98836054599536,0.0144466765025261
"5%721",722,2.00123158015919,2.0011132154429,0.007852762590253,1.98845661061501,2.01406882088155,2.00162998131383,0.00755523034046129
"5%722",723,1.99348927915971,1.99312811146886,0.00881892003451217,1.97874938447471,2.00845518234993,1.99386531180948,0.0104693989656906
"5%723",724,2.00183057355331,2.00191472585781,0.0106269281415596,1.98431841562152,2.01953491831665,2.00189463186366,0.0146307869618897
"5%724",725,2.01102702696948,2.01113940303463,0.0091335865840874,1.99649391900795,2.02681276014877,2.0111849793664,0.0127326462829842
"5%725",726,2.01159918364605,2.01174773078176,0.0101254729829068,1.99499810146403,2.02822066366186,2.01133607446242,0.0105703646867167
"5%726",727,1.99918297851567,1.99959925670576,0.00924807709886159,1.982630999094,2.01351869659259,1.99971699251814,0.010725369510633
"5%727",728,2.01526500694984,2.0151431516577,0.00833477103179636,2.00102625254188,2.02902544247605,2.01532820026356,0.010839468394352
"5%728",729,2.00223923697513,2.00225040998416,0.00876176584870646,1.98742973564465,2.01688478451564,2.00197435519147,0.0126573315756689
"5%729",730,2.0062326612267,2.00622578592336,0.00773852271542965,1.9935775572024,2.0188309665809,2.00632955083576,0.00723631220185064
"5%730",731,1.98439070675804,1.98412885052883,0.00909049918111409,1.9696102524258,1.9998497274124,1.98469350110436,0.0111070054771852
"5%731",732,1.99190294718399,1.99221016258736,0.00971453977360816,1.97536329874355,2.00750155983829,1.99224467438266,0.0104994127140776
"5%732",733,2.00414295352338,2.00469936525897,0.0109841952688838,1.98569802165727,2.0218818788053,2.00437709047822,0.0108754492798132
"5%733",734,2.00371419071861,2.00379826255709,0.0093717662571927,1.98870370780019,2.01972990517312,2.00355608714445,0.00914253630320639
"5%734",735,2.00456535628072,2.00467364515682,0.00996992467645447,1.98800839317417,2.02070962989369,2.00432226600685,0.0103721169556252
"5%735",736,2.00159297659449,2.00148850458003,0.00865831392062041,1.98751565105378,2.01608589859786,2.0017388370471,0.0095179228515326
"5%736",737,1.99645032176682,1.99718471133121,0.00908110268907909,1.98177839824073,2.01130115102175,1.99613957389743,0.0132720417113469
"5%737",738,2.00021302009883,2.00036299527264,0.0100115165673721,1.98447001349433,2.01636692971669,2.00054855163496,0.0113769486421279
"5%738",739,2.00090760737241,2.00053876681481,0.00914102427083375,1.98595142823682,2.01545267421875,2.00050174444787,0.0121531602723231
"5%739",740,1.98883175499085,1.98841737036544,0.00995327266098409,1.97325369540926,2.00495351240829,1.98904609909036,0.00919222349351671
"5%740",741,1.98535424400089,1.98567530380482,0.0100555526418834,1.96875610263752,2.00197476451698,1.98504542926454,0.0119488542374633
"5%741",742,1.98730152539869,1.98719939305331,0.00913935384962379,1.9719795279717,2.0020171597967,1.98709560360054,0.00908871609073384
"5%742",743,1.99337563589075,1.99317948031565,0.0089096507330478,1.9788096386532,2.00803314120152,1.99355897655911,0.00908424001458643
"5%743",744,2.00812248708394,2.00829419940159,0.0100640177004951,1.99224664897801,2.02406030634195,2.00842865103044,0.00807145154403075
"5%744",745,1.98508826026717,1.98510282677487,0.00963703657661837,1.96898497342444,2.00039920083369,1.98484377282674,0.0109998443770418
"5%745",746,1.99787105384903,1.99804280387838,0.00936695849868521,1.98200903607168,2.01277717831514,1.99807553874564,0.0124442639142342
"5%746",747,2.00032275437127,2.00026685205416,0.00956972896195027,1.98458334747364,2.01584863832336,2.00007934206716,0.0120011959608716
"5%747",748,2.01105397418329,2.01065153553943,0.00860387046426762,1.99702679089979,2.02557684367604,2.01065396937983,0.0111455306580461
"5%748",749,2.00399349086439,2.00381100882499,0.00927726646671786,1.98846143970017,2.01933388765953,2.00414423566971,0.0106494977072471
"5%749",750,1.99143499273377,1.99167480994601,0.00858094266553221,1.97757700261514,2.00576074042178,1.99118511278245,0.0119212064291408
"5%750",751,2.00631908871487,2.00626203727706,0.00897415957800202,1.99169118932494,2.02085619566331,2.00641825515599,0.0102772872601906
"5%751",752,2.00296247248881,2.00287277662418,0.00794212454786668,1.99028488230167,2.01565332338083,2.00290243654656,0.01235452827528
"5%752",753,2.01252372591134,2.01253539611323,0.00896906649517194,1.9980914788245,2.02755480674855,2.01282934570879,0.00879436347287673
"5%753",754,2.00766847332374,2.00757159015755,0.00920676851608884,1.99316897756231,2.02327229000487,2.00767983257801,0.0111516002592295
"5%754",755,2.01004510450954,2.0100005579157,0.009850520681926,1.99423392042807,2.02651612340995,2.00951659016062,0.0122887053834099
"5%755",756,1.98730566500682,1.98733238320338,0.0100017804429184,1.97109058758907,2.00372925169463,1.98766123471695,0.0151388227514106
"5%756",757,1.99083804032312,1.99084463307952,0.0104899893239287,1.97295092565243,2.00794979676931,1.99120549099219,0.0118963836108618
"5%757",758,1.99507456039654,1.99502519578624,0.0094487195389402,1.98026034346928,2.01063013590971,1.99542147397967,0.0123335840361522
"5%758",759,2.00412979341273,2.0041725810214,0.00843012398147205,1.98987291702772,2.01749698077143,2.00419052904983,0.0107117873497214
"5%759",760,2.00165151636805,2.00169006188171,0.007090711979914,1.98989772375052,2.0133179739732,2.00142149709967,0.00975084135042821
"5%760",761,2.00157961306308,2.0014823731381,0.0104203254949256,1.98443318501315,2.01856594779127,2.00147641467637,0.0154130341472921
"5%761",762,2.01775796872931,2.01749352251363,0.00963421868631955,2.00210253267948,2.03392968776245,2.01771679427369,0.00914154982829223
"5%762",763,1.99539235524973,1.99561075945352,0.00975394408834429,1.97876799468805,2.01089810236294,1.99583870970699,0.00946122045798615
"5%763",764,1.99367956594705,1.99389876018376,0.0112926024454318,1.97451563983798,2.01259991690813,1.99356890959344,0.0129906102843174
"5%764",765,2.00780718806447,2.00773177624919,0.00950306265180348,1.99237028775349,2.02397516442372,2.00778046840532,0.00864119152116163
"5%765",766,2.01172033246195,2.0119828889452,0.00939667044922589,1.99591904559918,2.02726292716262,2.01232776711818,0.0094082781014627
"5%766",767,2.01613793262577,2.01604605707401,0.0113824380565226,1.99711945647879,2.03385544768366,2.01579169260085,0.0163231995513166
"5%767",768,1.99354368077918,1.99339558827763,0.00828597065578702,1.97989161718542,2.0073764752321,1.99310908469643,0.0100135891305158
"5%768",769,1.98630993246703,1.9863840933623,0.0100590730218783,1.96974311580701,2.00270910771102,1.98656567257536,0.011591181533614
"5%769",770,2.00640223755652,2.00673973391384,0.0106687140723733,1.98828250290017,2.02362872876883,2.00638135524806,0.0103463329487864
"5%770",771,1.99854906423727,1.99839379862741,0.00880973766417628,1.98421078779359,2.01330622843173,1.99868036304589,0.0134338372148263
"5%771",772,1.99562007676702,1.99554712059187,0.00937026083381644,1.98039968883502,2.01018224356136,1.99580113069402,0.00980960834343117
"5%772",773,1.99462221195499,1.99497062893638,0.0103179692483406,1.97724069025094,2.01195976661319,1.99523785299751,0.0147023874963715
"5%773",774,2.0001912556948,1.99967542078323,0.00919438368180056,1.98527431833922,2.01603698614194,2.00002966295925,0.0107183376024448
"5%774",775,1.99352054173688,1.99361222269424,0.0109177073223379,1.97519398624276,2.010469118336,1.99366030163256,0.0132913455517312
"5%775",776,2.00154363376306,2.00144524579828,0.00858405712975786,1.98788912278904,2.01633550185813,2.0018618877711,0.00806691497241856
"5%776",777,2.0062244102943,2.00642606493676,0.00898464535541516,1.99198870725707,2.02090273962269,2.00593082698676,0.00799546733272471
"5%777",778,2.01160615538659,2.01163814901278,0.011666846601694,1.99229241447496,2.03086484187835,2.01123384299873,0.0196377796524109
"5%778",779,2.00801311590884,2.00804420830687,0.00951500040148368,1.99203135296836,2.02405327861183,2.00802617207715,0.0106626124424803
"5%779",780,2.0059844046959,2.00585265514124,0.010470440528941,1.98889490526136,2.02329926450266,2.0062636852659,0.012579362640033
"5%780",781,2.01030136187515,2.01011806934644,0.00972634640727652,1.99435219133222,2.02695443161719,2.01062608669272,0.0136017922417798
"5%781",782,1.99945674971694,1.99963730720762,0.00862662585108568,1.98520238142661,2.01330127106683,1.99971502158659,0.015021292006327
"5%782",783,2.00289119740213,2.0029842359977,0.00816319282854254,1.98928449850017,2.01659438473568,2.00286470145558,0.0120831581199652
"5%783",784,1.99653337894491,1.99616324731401,0.00906452418363692,1.98242643540295,2.01157229043055,1.99647676646227,0.0141992474417133
"5%784",785,2.01009599044496,2.0100937906108,0.0081722012985834,1.99633867471887,2.02386861931528,2.00981879738167,0.00977453366208077
"5%785",786,1.98947012919286,1.98986147303008,0.0103858678884214,1.97197073991621,2.00613326594539,1.98984285140237,0.0135910402678054
"5%786",787,2.01214375375397,2.01231554408631,0.0105692746726668,1.99441893448398,2.02922789805976,2.01189080638979,0.0101508903050774
"5%787",788,1.99873459598616,1.99855615867312,0.00927540001121363,1.98400858618415,2.01380333877556,1.99901797501748,0.0126011340647474
"5%788",789,1.99990273724891,1.99999796558161,0.0101180844163739,1.9836991075093,2.01733191796821,2.00025506158599,0.0129871389122731
"5%789",790,2.0147156394535,2.01461725508718,0.0110456142490658,1.99625621523126,2.03242227471423,2.01438540564401,0.0152955949429676
"5%790",791,2.01339069416606,2.01344637700505,0.00809960288158793,2.00025129261289,2.02658028441702,2.01335894408461,0.0101147786340044
"5%791",792,2.00635695907882,2.00643756755533,0.00947435438336828,1.9903833594142,2.02201478522441,2.00629400356301,0.0134527540066461
"5%792",793,2.00888647398487,2.0088039118031,0.00878126627353017,1.99451061948001,2.02326285931723,2.0086556455516,0.00999686765281707
"5%793",794,1.99657681943115,1.99654156099944,0.0104195275792672,1.97941415024906,2.0137962963106,1.99613029576879,0.011886776984684
"5%794",795,2.01969545288681,2.01968016688311,0.00895796051793598,2.00477297267729,2.03482370471862,2.01924821723422,0.0129618871387199
"5%795",796,1.9959262362004,1.99568868527715,0.00809431581303252,1.98270691071939,2.00926810820987,1.99600193369873,0.00871115219475097
"5%796",797,1.99279084508454,1.99298909046548,0.00761241732838127,1.98083130500436,2.00529905194289,1.99317003712717,0.00938306099644527
"5%797",798,2.01360589769016,2.0136914928762,0.00857927993795548,1.99964747041637,2.02769387810168,2.01367668710159,0.0105006500137007
"5%798",799,2.00258596140759,2.00267700517936,0.00940013232254144,1.98768957316116,2.01783735937119,2.00246371033603,0.0110395961055468
"5%799",800,2.01283846015008,2.0132728343705,0.00807089534208998,1.99909596152925,2.02540832031783,2.01272848545728,0.0114861275066009
"5%800",801,2.0109613742715,2.0106828954055,0.00920142098720335,1.99626832833615,2.0255510701946,2.01111480785795,0.01220920066161
"5%801",802,2.00423401715599,2.00385581450193,0.00811172099170328,1.99180340435508,2.01815874283607,2.00423376538469,0.0118264705882647
"5%802",803,1.99144993965295,1.99143181339565,0.00825457062561127,1.97797554820664,2.00559173101018,1.99155528760805,0.009527512442503
"5%803",804,2.00522091933841,2.00524235464808,0.00905598536083515,1.99031920499869,2.02026442073311,2.00518099710924,0.00730649186202236
"5%804",805,1.99368343976237,1.99341716921686,0.0082900389928047,1.97947079678118,2.00736463157631,1.99345733973081,0.0109032429848618
"5%805",806,2.00199812348887,2.00180738752235,0.00875038577146393,1.98835827957651,2.01663697653985,2.00213202221109,0.0104174167094335
"5%806",807,2.00462674894327,2.00469899350604,0.0104666286058443,1.98679560131645,2.02195906446171,2.00495592583691,0.0133178256154209
"5%807",808,1.99314470701952,1.99312485369392,0.00923957792412966,1.97840418605012,2.0079031036112,1.99294304103584,0.0094557252433448
"5%808",809,2.00704548139172,2.00687248247395,0.00877648371954178,1.99363669935063,2.02125097328953,2.00638992981235,0.00900505044226294
"5%809",810,2.00099216988318,2.00093889325433,0.00855376180871139,1.98713174310925,2.01526219582063,2.00104432071872,0.00934991902897983
"5%810",811,2.01712867594427,2.01726980670228,0.00997899259800407,2.00068770890951,2.03434550957822,2.01680908850496,0.00966803035185341
"5%811",812,1.98799050630853,1.98772509161002,0.00893689409643638,1.97343706527503,2.00279041019839,1.98832514932129,0.015352022170352
"5%812",813,1.9966136787645,1.99629752388591,0.00893812616561824,1.98251195518761,2.01114580655893,1.99682645712665,0.0117562474966549
"5%813",814,1.97783178217538,1.97763637780922,0.00919542700058358,1.96343516661932,1.99306111263055,1.97783528543326,0.0118382465822575
"5%814",815,1.99781572066395,1.99755523661719,0.00979252465929551,1.98240782692992,2.0140587324071,1.99797160477326,0.0113530805653255
"5%815",816,1.99487101614912,1.99498478156306,0.0101150899528489,1.9785373228568,2.01233493079357,1.99532672547891,0.0103178422531667
"5%816",817,2.00232667603673,2.00207844219778,0.00955649363975214,1.98609985575955,2.01726988143701,2.00283268060379,0.0103308669658658
"5%817",818,2.00056246642996,2.0008183204328,0.00896407989216942,1.98606115992894,2.01578952983908,2.00085341934641,0.0131725208266746
"5%818",819,1.98597647480416,1.98598884681826,0.00949668532733768,1.97049297741153,2.00116693526319,1.98556197994447,0.0111029079424046
"5%819",820,2.00530593227062,2.00542660445478,0.00982937177864713,1.98950978514328,2.02089171138651,2.00579349430965,0.0112671563361015
"5%820",821,2.00327730198407,2.00329905494725,0.00842445241784707,1.98972792352168,2.0171289925577,2.00253503089229,0.0117567873771149
"5%821",822,2.02005951737236,2.01991537718194,0.0079748694220492,2.0072590204718,2.0334675919774,2.01969874226728,0.00911243088775267
"5%822",823,1.99323159090039,1.99343753569918,0.0102232538604619,1.97622194213698,2.00976765835308,1.99381959326865,0.0150508041747497
"5%823",824,2.00688940807581,2.0068340946931,0.00824744405424982,1.99377892904855,2.02031117570442,2.00732002405272,0.00831112405064824
"5%824",825,1.98677684797406,1.98704591512335,0.00915328705010481,1.97241007602682,2.00231795151619,1.9870438408813,0.0141855085511481
"5%825",826,2.00786825682821,2.00780080255953,0.00820193678081167,1.9942290020264,2.02208155235296,2.00768959508578,0.00860020108635341
"5%826",827,2.00800911557269,2.0079450380671,0.00830080012724474,1.99477353184424,2.02196344205379,2.00816093792223,0.0113708918578376
"5%827",828,1.99572553810955,1.9954581689644,0.00965213060199746,1.98050970184706,2.0116146972929,1.99607720271879,0.00988910736477621
"5%828",829,2.01221611896207,2.01254468788116,0.0109971682593234,1.99459243954278,2.02947875535162,2.0121787048476,0.0157165029147434
"5%829",830,2.00027256558301,2.0004038769428,0.00827936868545107,1.98619066715224,2.01329599775869,2.00007055661847,0.00924314710535277
"5%830",831,2.00594274968668,2.00588512845362,0.0081242069289764,1.99243398112077,2.01975369128029,2.00656990813956,0.0086295062137355
"5%831",832,1.99655001338598,1.99706457434014,0.00792363857481773,1.9832371424258,2.00961887937054,1.99652153595022,0.0122976949515651
"5%832",833,1.99679850089141,1.99669276459009,0.00917773738086741,1.98214019665647,2.01206623019686,1.99717503661716,0.0149761579863582
"5%833",834,1.99809465431184,1.99802926928346,0.00808084089881908,1.98460066361468,2.0112514389694,1.99763706600061,0.00763743228619959
"5%834",835,1.98587510824176,1.98597361023735,0.00894878867704516,1.97059011360657,2.00022911956812,1.98621791509455,0.00738565695905345
"5%835",836,1.98275215069474,1.98272019283572,0.00792124937921409,1.96975969646216,1.99560887693989,1.98281996254262,0.00758704544251424
"5%836",837,2.00655569324266,2.0065972524767,0.00878973029939507,1.99231585947226,2.02015335574792,2.00662372693445,0.00977607625242187
"5%837",838,2.01283672211038,2.01312693482139,0.00883383035553539,1.99752559202834,2.02718888275286,2.01287304333029,0.00974697679307801
"5%838",839,2.00095314828193,2.00076412881827,0.009825998786686,1.98520202031096,2.01743791569768,2.00122733121042,0.0124336683904575
"5%839",840,2.01040486076767,2.01024524044429,0.00893428749560161,1.99598388254265,2.02591060953534,2.01049568715462,0.0151077852366324
"5%840",841,2.00994821372001,2.00972130806332,0.00859332973295659,1.99641338583947,2.02410685049742,2.0102550781838,0.00932210039108612
"5%841",842,2.00572367748151,2.00528801051174,0.0116775092623053,1.98696806256178,2.02510966256285,2.00581525951529,0.0121860273005574
"5%842",843,1.98925309046424,1.9892853010667,0.0085174520851639,1.97508187510349,2.00365620661881,1.98916220438176,0.0110850458063815
"5%843",844,2.01225053107086,2.0121036837582,0.00936952461158471,1.99683547609384,2.02735058227915,2.01239058401975,0.0106578242422265
"5%844",845,1.99130572344875,1.99168578498323,0.00945444347047212,1.97583682132751,2.00642852049989,1.9913764003457,0.0118960790928027
"5%845",846,1.99381007730439,1.9942475765254,0.0111005711322666,1.97558229809155,2.01156371080826,1.99392418427345,0.0113566506747037
"5%846",847,1.99367796947227,1.99358959677146,0.00999952123816217,1.9771121329476,2.01018870234233,1.99349047518041,0.0143515413233817
"5%847",848,2.00225913290536,2.00185306843742,0.00912190840920733,1.98748842253394,2.01806598465757,2.00251274571411,0.0122258729961329
